space	chr	prev_start	prev_end	prev_checksum	start	end	checksum	type
query	chr4H	503668617	503982421	396983ec9dcdf30f5bc6d6ad3e362418	503939364	503941586	7896c4b2e31d1277d06dd457b9b4d6d2	NESTED_IN_PREV
query	chr4H	504080684	504426632	184f1cef9a6b9a5d4a189746d4c037ef	504303847	504304639	25ff2e673672a0a96b2a0b24007f982b	NESTED_IN_PREV
query	chr4H	504427842	504609814	5a762c476887be96b804f2d05e66bf9d	504580055	504587082	8689b8ebed7840ab3c35637a04e7c426	NESTED_IN_PREV
query	chr4H	504631072	504865264	371f83bd74b8769728c4e1bbdd1f260c	504660641	504662365	a51931b2a8e71733c76fac2100382f4a	NESTED_IN_PREV
query	chr4H	506401224	506746799	e7dc29babfd0b1575673ea4ab0913222	506701986	506705556	f03f1c8283c2f634f74b26e3b3961430	NESTED_IN_PREV
query	chr4H	506777545	506927878	7d399bd0e574f83223af9424326d6358	506902534	506990726	3c8f8a1cea1ac32593f5d5b82bd552f6	PARTIAL
query	chr4H	506902534	506990726	3c8f8a1cea1ac32593f5d5b82bd552f6	506929805	507058139	c26f5aa72c96764a4a4d9ba827f0ad64	PARTIAL
query	chr4H	506929805	507058139	c26f5aa72c96764a4a4d9ba827f0ad64	506996757	507196566	a8c60d7a221506916146e07f20863f64	PARTIAL
query	chr4H	506996757	507196566	a8c60d7a221506916146e07f20863f64	507058914	507077736	c03169f9f9ededc550460d1d6039fc2a	NESTED_IN_PREV
query	chr4H	507078324	507312492	6c7ce1a6e1128c811240506a4320dc6b	507196567	507200749	9f78da6578e0b6710243db85ecc523cc	NESTED_IN_PREV
query	chr4H	507200750	507392526	b0684aa74a2a7f0dfe7c53a4c9b46d14	507315051	507793397	578c13c2d5631dec1af6a8d52f6ccfd1	PARTIAL
query	chr4H	507315051	507793397	578c13c2d5631dec1af6a8d52f6ccfd1	507395246	507563031	2e98483519e4ae1435bcf553ee57abd1	NESTED_IN_PREV
query	chr4H	507563692	507698311	d27e83eb103727c2cb767e55302d79d1	507564127	507570156	f697680bdcd50d4916eb9d0524afebbc	NESTED_IN_PREV
query	chr4H	507701209	507919861	837fa0f54c44d3ebb497b3f5ea46e8cc	507803573	508146720	414924072ecb1a8c79903d7d828654a7	PARTIAL
query	chr4H	507803573	508146720	414924072ecb1a8c79903d7d828654a7	507916434	507916953	f11a6b9386c28846bf7e817c65937bc4	NESTED_IN_PREV
query	chr4H	508083751	508161097	8d44f6e8f1ce7f0e10b3a41c1319ec39	508126258	508126965	096ea8c36136da7e8942f98f67827400	NESTED_IN_PREV
query	chr4H	508155391	508430811	170ec207d52a901625d95f1cacdb33d3	508163090	508371531	8335daa3226a344f6eb39c619cf304a8	NESTED_IN_PREV
query	chr4H	508163090	508371531	8335daa3226a344f6eb39c619cf304a8	508271734	508274630	51739cd7c3c6ca23b2759a4764775254	NESTED_IN_PREV
query	chr4H	508378301	508567332	bafb098864aa5c4e2a1b9704628e824a	508437840	508451392	418e522f16618a153f6c9fc8cdc333b8	NESTED_IN_PREV
query	chr4H	508452677	508511400	97678efd07761f3c9d4a7c4777feda4f	508493283	508497793	6927907e7a13506bb38f27e20f3834e4	NESTED_IN_PREV
query	chr4H	508513126	508626739	92f1c77d739c38514492c046adaad75b	508568715	509171129	f0ae688579f220334419d2469be97445	PARTIAL
query	chr4H	508568715	509171129	f0ae688579f220334419d2469be97445	508608539	508610129	4ca26d460f9df258d226107b62e8c710	NESTED_IN_PREV
query	chr4H	509387652	509791217	8afeb251d9d0db112e3320611620f48f	509493420	509494702	56ac63aec4e9017a34105ac30951fd7c	NESTED_IN_PREV
query	chr4H	509799788	509919081	0ef925d10409a6c8ffd99e97cbb9a0cd	509830117	509835798	6216703a4e3df6584a027cb258d56639	NESTED_IN_PREV
query	chr4H	509933482	510113843	ddef48bfd699a49fffff3099e94a5d79	510009544	510013114	982097380212e23696891a11942b7c1b	NESTED_IN_PREV
query	chr4H	510139871	510937146	8dc67bcc954b33944acb7fd7a383fec6	510158756	510162184	ab3263b9f55070e2a709b41a63f0b2da	NESTED_IN_PREV
query	chr4H	510428294	510456342	6275bfd9e4d3d82ce7d8638d92af5d3c	510450290	510454086	dcfc1afa8b8b49817aaf3d5109ea0450	NESTED_IN_PREV
query	chr4H	510456156	510458859	f4770b921969a1c4c0474d6013a492be	510456343	510458558	5ed077c55d8441612803439710f5aa2b	NESTED_IN_PREV
query	chr4H	510458559	510603768	8dd73d78c9740faf3894a4cea82c2321	510578155	510582763	a3a61e5ab374fb8d6ceba80984c92fe2	NESTED_IN_PREV
query	chr4H	511303406	511498493	209750c1ae3fb01eb3128448fd147bbf	511358940	511362953	cda601d099ec2ca365031b765028881a	NESTED_IN_PREV
query	chr4H	511499777	511749049	7dc03877e01ed704a84c4f6215233e45	511707216	511707779	bd126e2f912ca41ee31281c8f3712d6e	NESTED_IN_PREV
query	chr4H	511763179	512163806	564fa664b8c30751abcc15af6f875155	511766285	511766998	2ba595ae26e363a2ffcc148192a6c86a	NESTED_IN_PREV
query	chr4H	512321260	512598063	9dda18f80392678ccd9b211c5024ca24	512357424	512365759	dd580c4202d4b221628fc9b0f67cefa4	NESTED_IN_PREV
query	chr4H	512600088	513066963	ec439c0dc5cc8cfeefd57ee130964f5c	512615520	512616179	8bdde8e15fc5e1aa58575b41afb8f829	NESTED_IN_PREV
query	chr4H	513122730	513140495	b93730d1dbe870c65934bcb9763141e9	513123746	513128355	3784f63f0b0452913aca8e78be9ee2f5	NESTED_IN_PREV
query	chr4H	513559762	513749692	60dcacd2bcfe15785bac3571bc2ee908	513654461	513661280	46461b50337b87a17db71a0ad8d1650a	NESTED_IN_PREV
query	chr4H	513755276	513895370	2c8b95c68fac1e024a1667eb931180c4	513814212	513830096	5b5e81b603dc620dcd5593b1a6b759a9	NESTED_IN_PREV
query	chr4H	513897868	514065447	f2acfee670d9beccdf38b48f626a5010	514044662	514053725	2542d5606c3adf14f87aa19bbbfd5815	NESTED_IN_PREV
query	chr4H	514080195	514323544	833b415d8fe045cc2c3fcc576e10fa34	514138937	514139698	502a8e23a944b3603e615819764e865b	NESTED_IN_PREV
query	chr4H	514703912	514831769	9f552d94f9cb0923955d4b6f72abcf88	514717750	514718700	7de7766983ef3db248df3ff241f38dcf	NESTED_IN_PREV
query	chr4H	514836380	515362485	9e5e84b0f39081846a28d96f89bef2d7	514844122	514849704	c82dc60dcb5abdf01586eeb06f396cfb	NESTED_IN_PREV
query	chr4H	515369306	515522236	ca0bd0aea3f85c2b2f6f24307300ff84	515420296	515425328	2ca5859d8ec489219d2bf58b1e2ed703	NESTED_IN_PREV
query	chr4H	515597490	515752687	72a111362bef19d2c869f378a33a8eea	515620720	515624237	f12b65e225c007a19dc811f925b0f3c5	NESTED_IN_PREV
query	chr4H	515763737	515929763	60e167115fa5fe7988039f9e39680869	515770160	515779311	903cd92b580c7e3199670ddceb93a6e2	NESTED_IN_PREV
query	chr4H	515847723	515940463	15852d5948b95927f9a79d7d7c9a689f	515919699	515923208	2ac4db6944e8531f92385c9b188791a3	NESTED_IN_PREV
query	chr4H	515923209	516053488	a5ad51b7ac48168d424c1e63658367c8	515949248	516425774	df143938c25d6b97a781a80a08c9363d	PARTIAL
query	chr4H	515949248	516425774	df143938c25d6b97a781a80a08c9363d	516053489	516054731	0192a1c3da5e487e2173dc9aa994b3f1	NESTED_IN_PREV
query	chr4H	516426726	516749907	bd11fe49a09acca4793bc51099657a8d	516522722	516525267	ba739037d52228f3d98ffcf21f22e3b6	NESTED_IN_PREV
query	chr4H	517762758	518230746	003545b4966384d408281222fc9e868d	518126693	518129030	81e290ee8be60deb1d572033346eee9c	NESTED_IN_PREV
query	chr4H	518233293	518625094	d056d5de2fd240524486baa3f1344ced	518346797	518351138	ef6c17eec0ffde8eaf0e645f8056ba11	NESTED_IN_PREV
query	chr4H	520300984	520517556	0c68f652a129ed24078d3cf2ef75aece	520334019	520335920	3716d42b4cce997f62929c8b28510830	NESTED_IN_PREV
query	chr4H	520584932	520654058	71e9b6a0d723e4f2c2210c83e11e6c64	520621732	520624360	642af627a4d66faf2f395965e9ad08ef	NESTED_IN_PREV
query	chr4H	520658577	520802679	8be0b7c9edab2afbd90c58127e8a0fbc	520796938	520798830	d4d36b4af102d9057738a787d927a318	NESTED_IN_PREV
query	chr4H	520807022	520960048	605ae7b5f077bad723a187c51d51ccc9	520820872	520827596	a4619a11cba6fd98b6dc83f4d0fcda8b	NESTED_IN_PREV
query	chr4H	520970665	521542021	f4f4b3f24d597dbba36973c80a7888ca	521173070	521179819	419161e3b0f6786fae2cae1cf67ef3a6	NESTED_IN_PREV
query	chr4H	522184810	522332970	c2c0cf38d2b33ff34ff0dba8e4344618	522190747	522195992	0070538a40dda8a0df3e87d6d920b451	NESTED_IN_PREV
query	chr4H	522581878	522789882	676a659543774813c047772f7fa62403	522622193	523088889	885a5d068f037c1b61a5dafc4c938ca4	PARTIAL
query	chr4H	522622193	523088889	885a5d068f037c1b61a5dafc4c938ca4	522791785	522807843	5a645a0fcfc3352fd7f7a7113bb1ebd2	NESTED_IN_PREV
query	chr4H	522968786	523262537	af76c57e05f6489110761bf82d7efcf6	523054103	523059533	48a4660bdc6216fc734835669167d556	NESTED_IN_PREV
query	chr4H	523091519	523206465	61a55c592c39c834e794323d2651c866	523124081	523130075	33db0fbd2aa1fcc29e6fd86adb251de9	NESTED_IN_PREV
query	chr4H	523206466	523288003	f011a81f52d2aa79dc6d00014b7ab3b4	523264431	523575102	75ca0f15828712b3120c2fc30a658343	PARTIAL
query	chr4H	523264431	523575102	75ca0f15828712b3120c2fc30a658343	523294729	523633828	2190f1aeee32785e5c66ef7e1266d2f2	PARTIAL
query	chr4H	523294729	523633828	2190f1aeee32785e5c66ef7e1266d2f2	523598421	524376029	85b9c21b6b048ca617a3bf9f03642cbd	PARTIAL
query	chr4H	523598421	524376029	85b9c21b6b048ca617a3bf9f03642cbd	523789749	523798628	95d646e620d490bb1a75a92bb60bb805	NESTED_IN_PREV
query	chr4H	524376029	524698196	79ca86d7d2cab8e786e40108a10a58d4	524469865	524473385	216c55550754917a5f5b3c9b352e3a9d	NESTED_IN_PREV
query	chr4H	524827863	524850969	7168b4f5238b565c1b7c0a8c6170f7cc	524829480	524835540	23a9486c4b33f1920a70b246d3aed29f	NESTED_IN_PREV
query	chr4H	524848733	524854099	77276080e5ea52c1cdfb75680c875760	524851948	525015651	2b50a4d6e6914900acaf0a79c46daf05	PARTIAL
query	chr4H	524851948	525015651	2b50a4d6e6914900acaf0a79c46daf05	524989332	524990309	7256f927b61bb42b06fe6e78e78f5207	NESTED_IN_PREV
query	chr4H	525297349	525407277	caaad7ff55606384d8d50d64aa82a0c9	525351292	525354920	cfb032309b981d35e8be50afbac582b1	NESTED_IN_PREV
query	chr4H	525413514	525443909	42d739670e293c9e16aebe8adb3f4c46	525426992	525429230	c52394d503454ececf9855dd46afab68	NESTED_IN_PREV
query	chr4H	525443910	525604584	654b9d5ca5e328caea20b5fb2a4708e1	525545208	525551443	cd9b338b02c31f146e7e1bcf3da3d448	NESTED_IN_PREV
query	chr4H	525545208	525551443	cd9b338b02c31f146e7e1bcf3da3d448	525546404	525547362	48b700f42bba5e8221d2b965b0d57a72	NESTED_IN_PREV
query	chr4H	525720840	525976839	18719e4be52d570d897778a0d9197743	525753101	525753958	d4e74e4842a510596addfa0c690d5f67	NESTED_IN_PREV
query	chr4H	526025791	526195776	6f8ebad2a03577d88cd9eff93cb2fac3	526037084	526046605	73b301ba2c1837c9b550f0ea26328d16	NESTED_IN_PREV
query	chr4H	526181344	526385613	f89912950b33ec620927283e8775143c	526198062	526269315	bf83cbf27505e94356cb55eb17820946	NESTED_IN_PREV
query	chr4H	526305916	526550730	45d72082cdb9a5c2d57529e2313a8422	526331276	526333560	a7ec2ef363e30abbc65fc6ab32eaa8c2	NESTED_IN_PREV
query	chr4H	526391814	526435817	f15784cd899b792264e1fea5aeaab4a7	526404813	526405475	6c9abb56c82f4a0857bd695ade612df3	NESTED_IN_PREV
query	chr4H	526561126	526784166	30f0f243fa8c197c4e82474f84bccf8c	526727513	526737619	e477b48d67b076da6f9f6bbb834f41cb	NESTED_IN_PREV
query	chr4H	526813593	526877711	8596ede6f5436e006a5655b382af1321	526843472	526846746	a0051a3b24c252c4d9dc4aab0d605c09	NESTED_IN_PREV
query	chr4H	527563155	527745029	7344e786f744425b69168c20d8e721ba	527659582	527662819	6c009b43a684d97c4f65bc53ef9c42f7	NESTED_IN_PREV
query	chr4H	527754552	527880425	3dd640fb3bb1a00eeb94c90ddc68c0f5	527769631	527773510	51382e8e19d05d50e817b4dcb4bf4966	NESTED_IN_PREV
query	chr4H	528215960	528435461	29a0af82e35ec0e9ad2cceb261ca75ca	528380500	528387242	9281e1fd551a28198804203184b15ef0	NESTED_IN_PREV
query	chr4H	528554693	528908842	b9f0b41fcced95bbdf2eef83c0ab8d59	528858828	528862520	351fead381bc6373f04694e40aaf6cb6	NESTED_IN_PREV
query	chr4H	529242581	529428691	ed01ab625bb2acedc6c6756727ed1a0f	529370845	529371432	171ec91a24002b96431258146d2e2411	NESTED_IN_PREV
query	chr4H	529442340	529529128	1fab25f55b8beeed52e7ca22e90ba923	529475190	529478418	5c339d59580dbf0254e6f25f278ab230	NESTED_IN_PREV
query	chr4H	529484841	529700366	3a2c65d10c44897328b9198552650908	529529987	529609012	5a0e9d2fd8f022faa36f67000f34f04f	NESTED_IN_PREV
query	chr4H	529529987	529609012	5a0e9d2fd8f022faa36f67000f34f04f	529575505	529580835	b5b3b88cbc783f1eb42e84c7036f24f1	NESTED_IN_PREV
query	chr4H	529700367	529895555	1b2b152fff540ae532ffa4bfeff5ff52	529733092	529733865	1c26f2dfd793bb2d2e0f0f22ef2682e3	NESTED_IN_PREV
query	chr4H	529902514	529950391	84d74e4c53aa0abba1e996c77b82987f	529917278	529925421	a3bf3c8f74eab1eeb102aff1b93c5b30	NESTED_IN_PREV
query	chr4H	529917278	529925421	a3bf3c8f74eab1eeb102aff1b93c5b30	529923851	529925937	36e4dfc64059a2cf9a95f7ba34e51b8a	PARTIAL
query	chr4H	529951755	530176117	8c02fed14ca0fd120f2a786ff933f397	530071823	530072485	cbc5c9b90b289b761946dba040bd7720	NESTED_IN_PREV
query	chr4H	530178939	530464316	e0c815af76240a1b1340344fc2855c65	530257025	530257951	ece728d360235a147da675af0432e268	NESTED_IN_PREV
query	chr4H	530464316	530568261	dc881da3fbf6ad63e319481c3930a953	530537588	530540408	fe28f884bdafe0fe211bd98339fbef06	NESTED_IN_PREV
query	chr4H	530938419	531231875	9ef5e31b9db9f10940f6187a8546c7a0	531147418	531151565	7fc06fded6bc899707266df653cefdfb	NESTED_IN_PREV
query	chr4H	531235256	531348755	0a318994838051587bdb2e63f52640fc	531263332	531264040	23de6b25f48b550597ce21b1f863d178	NESTED_IN_PREV
query	chr4H	531647723	531941981	34704c46096ebce6a7d689553016b477	531775007	531775978	389eb1b87a2848614735d6ab1ad7aeef	NESTED_IN_PREV
query	chr4H	531953871	532066835	4b92ee62d90a7fe536f3fd5d3a14758e	531980089	531983649	77901264d3671e3e95f116f3d7958afe	NESTED_IN_PREV
query	chr4H	532281882	532453309	6b369c8ab635e25d4769a790b384f4b6	532327418	532330997	f21dc1838489b6cbed6db70a324c7646	NESTED_IN_PREV
query	chr4H	532453898	532657911	2e730801f01468bbee6cb821e0a0b3b1	532535685	532536354	4218ec06267c4a3baa73ea34fa74c0f2	NESTED_IN_PREV
query	chr4H	532816702	533000499	4ae9dfa57b524a727ba73f8feecac550	532968335	532973684	c9b7693b4feffa7e7d21e0d587301d93	NESTED_IN_PREV
query	chr4H	534514203	534866107	f041aeb8aeeb9f61c0f833ea4e9dab12	534550427	534555321	04011f6de74a5714e53cba7394a794f4	NESTED_IN_PREV
query	chr4H	534854691	534953865	583741ce9041be95b9f79b1657db824b	534867080	534900112	4f0f1b19e7c4042c384f01b1b66a44ca	NESTED_IN_PREV
query	chr4H	534901019	534971725	e3291eb696009a90bdf8258eabffdb76	534964476	535019107	b71199d039173eab8a380b48195c6c0d	PARTIAL
query	chr4H	534964476	535019107	b71199d039173eab8a380b48195c6c0d	534975685	535060683	4b38b7e4fd916ca42ddf26040a861a90	PARTIAL
query	chr4H	534975685	535060683	4b38b7e4fd916ca42ddf26040a861a90	535019108	535027104	3d7f0264b595a9601b83c641d06007f4	NESTED_IN_PREV
query	chr4H	535027105	535161385	287e4eeae172f9ec9a0c3ac85d232ca7	535074270	535074929	1d27c85905aa100bcbcfd03dcd7eeb2f	NESTED_IN_PREV
query	chr4H	535078544	535418708	d682b5103ffe49956eaf911cb828e3e9	535165155	535166371	bf21d309fcf783faaf9d80d2d548b2ad	NESTED_IN_PREV
query	chr4H	535385748	535424129	c8ff51ef1274c45ebf9f054b4cc0d183	535423408	535430689	5f52f937168062bb21a1c8a5f76a1ea5	PARTIAL
query	chr4H	535626698	535724993	88d17df1b650549cd8900e68fe2f214a	535668723	535677267	fe81f1d7042c134ed82a59f5850f8bb7	NESTED_IN_PREV
query	chr4H	536004978	536032345	dcc738a35e12056a5261309f4561fbb3	536025353	536025973	6cfcfd985ebead3873fdf909c868e219	NESTED_IN_PREV
query	chr4H	536035465	536113880	949032541a6ea15226262c2b0bf1f107	536037696	536172505	f2f7d29177744c350c35f407cef7b69f	PARTIAL
query	chr4H	536037696	536172505	f2f7d29177744c350c35f407cef7b69f	536113881	536115599	ab89c3571f1e85ca2f920868cee5f576	NESTED_IN_PREV
query	chr4H	536131032	536502431	412dad686a9fc5b00d68ee3bb79d83fc	536181051	536393455	c40e87c8c6f78854b30306051cbdb2a9	NESTED_IN_PREV
query	chr4H	536181051	536393455	c40e87c8c6f78854b30306051cbdb2a9	536181109	536183221	9e29664bd3a6ecd1f45270ead9082904	NESTED_IN_PREV
query	chr4H	536393456	536484148	f976bf8eb97331a5f4e1eb5f5c970df8	536452605	536462629	1b428128eef1c7e0f8dcb2b47b22ee30	NESTED_IN_PREV
query	chr4H	536489926	536493694	e5be25096e7203329e920843ad99b218	536491308	536508328	6c7836a75bfd17a88f836993142be4c1	PARTIAL
query	chr4H	536491308	536508328	6c7836a75bfd17a88f836993142be4c1	536502432	536503244	930e9cabfe9d6ce5c27b0391a8c88677	NESTED_IN_PREV
query	chr4H	536515059	536612369	e4476dfe666529fceed92181ff095d88	536595423	536599858	dee82ec9ccecaf24d7d79bf76a73861d	NESTED_IN_PREV
query	chr4H	536778040	537094499	6a31f85370d84346adf421df97b8eacd	536825685	536827275	303ea6c4b79bec3a0a12c08109f7db50	NESTED_IN_PREV
query	chr4H	537094500	537096164	eb9ecbecc1b1aa6648de09b71116c709	537094979	537099999	7513b44ecb441076261d6a73ae63e048	PARTIAL
query	chr4H	537094979	537099999	7513b44ecb441076261d6a73ae63e048	537096165	537117289	7a2235dc4c233b9d6dcac3c9fbab91ea	PARTIAL
query	chr4H	537096165	537117289	7a2235dc4c233b9d6dcac3c9fbab91ea	537102058	537105001	1f5bc3a2375666501ce44df5762b144e	NESTED_IN_PREV
query	chr4H	537188212	537443651	d36d52b53bb8956d6e323200b54d709b	537262962	537265601	92d01ebe3aa1e4e44d15f8d3f393aacb	NESTED_IN_PREV
query	chr4H	537960373	538055548	0a883b65c756f906a618c20313cc50af	538040951	538376889	becff1ee653af32f49886a5ee0ebe986	PARTIAL
query	chr4H	538040951	538376889	becff1ee653af32f49886a5ee0ebe986	538055549	538060606	1c2a7440b138e042532e26b193d661ca	NESTED_IN_PREV
query	chr4H	538307757	538533581	f6553e070f6fb6b0fe150106df34adfc	538347191	538379145	feb3027169541464d6bc2b9398e05f67	NESTED_IN_PREV
query	chr4H	538347191	538379145	feb3027169541464d6bc2b9398e05f67	538376890	538381903	de2c298d90653cf0bf307b1ea3e55321	PARTIAL
query	chr4H	538376890	538381903	de2c298d90653cf0bf307b1ea3e55321	538379146	538382161	3672de18bb55865c47da499d31262e7e	PARTIAL
query	chr4H	538379146	538382161	3672de18bb55865c47da499d31262e7e	538381904	538385940	b8fd9dc83fd9d5271d6edb9286f2a62e	PARTIAL
query	chr4H	538381904	538385940	b8fd9dc83fd9d5271d6edb9286f2a62e	538382162	538412717	6a3f0126b0a947bcf9445649389a0c59	PARTIAL
query	chr4H	538382162	538412717	6a3f0126b0a947bcf9445649389a0c59	538388043	538535445	de2e7ff9ef2836605730173658a68275	PARTIAL
query	chr4H	538388043	538535445	de2e7ff9ef2836605730173658a68275	538412718	538413862	12aab2ba2c7ffa2b4fb2ea25fbc1b289	NESTED_IN_PREV
query	chr4H	538413863	538550284	b84af28f141be69734873e8490a11f31	538535173	538585768	4615f7bebf5ca4a626533dba599c4a90	PARTIAL
query	chr4H	538535173	538585768	4615f7bebf5ca4a626533dba599c4a90	538536926	538700500	201154ed924b6a598f690d5716651467	PARTIAL
query	chr4H	538536926	538700500	201154ed924b6a598f690d5716651467	538550285	538559486	6a1ec488061eb2d5c16c630f5daa4d5e	NESTED_IN_PREV
query	chr4H	538629215	538802874	c23211693218679e5ec8e50320e91936	538705696	538881875	048f141ef42d69487890fe0abf6640c3	PARTIAL
query	chr4H	538705696	538881875	048f141ef42d69487890fe0abf6640c3	538812897	538903496	7960e7508b7c61d7f92c781a4a98b36e	PARTIAL
query	chr4H	538812897	538903496	7960e7508b7c61d7f92c781a4a98b36e	538885124	538914373	77568c6dfaf3cae012b0d3156c286e41	PARTIAL
query	chr4H	540415185	540479758	8caace169d67ec3232401dc9f54877c0	540424048	540428200	2eb2e0fbb48fccc96e18e2a29871f520	NESTED_IN_PREV
query	chr4H	540434511	540610288	5df947c2421518795126d36403a21231	540479759	540480396	a2e8c736eb6afc0557a8e3b31e0a980d	NESTED_IN_PREV
query	chr4H	540480397	540783329	4bee0774bc15c23fcfba435e8ac9cea2	540500874	540502975	da63567e51db0ee82d034dae3923df6a	NESTED_IN_PREV
query	chr4H	540993685	540998669	89881cfcf0173598427cf46995f7ee6d	540995386	540996348	3aadf492cb1c09b7f241e0819caaf5ff	NESTED_IN_PREV
query	chr4H	540999445	541048721	592635049683dc03de273de3e6560cb9	540999894	541038990	58917c84b360b41f6dfb02734e2cfaf4	NESTED_IN_PREV
query	chr4H	540999894	541038990	58917c84b360b41f6dfb02734e2cfaf4	541002611	541018905	64412191bb549c1635de2c2e738faae1	NESTED_IN_PREV
query	chr4H	541002611	541018905	64412191bb549c1635de2c2e738faae1	541003612	541006859	81ee6c85ba8cbd9b43d7b2e2409b36e9	NESTED_IN_PREV
query	chr4H	541019589	541194650	0f962db917fd3029bb6e6986849a9e32	541040188	541225020	73490b6e00a465aee1df16d68b8e0f63	PARTIAL
query	chr4H	541040188	541225020	73490b6e00a465aee1df16d68b8e0f63	541048722	541051292	4ec48546ec8d6516ce218369eee97e44	NESTED_IN_PREV
query	chr4H	541056292	541116964	b0c5ecc178e8d6df8a7c47543a1b44f9	541089661	541090827	40049e0374811e21c9e3b252211efcae	NESTED_IN_PREV
query	chr4H	541195265	541285539	70788f5d5573337cd9bc0edf09b991f6	541232992	541289473	664c5974f1e663dbf6a5038249a72810	PARTIAL
query	chr4H	541232992	541289473	664c5974f1e663dbf6a5038249a72810	541277072	541278817	2af4923df94520347e19c060a08c4e0f	NESTED_IN_PREV
query	chr4H	541294981	541598023	b9908127e584f7f5564e0f5c4af4c41c	541314932	541316122	8491102993872eef1f1db5568bae48f2	NESTED_IN_PREV
query	chr4H	541511612	541542324	0b5e37d7efa95c29267d4d0384139801	541532624	541533237	a0cf69c0eb5bee7bba2b3423137dc223	NESTED_IN_PREV
query	chr4H	541600531	541795731	755f68abdd1b13227e9065df1249e052	541757823	541773989	2e390d708ca9caf0d62e5c19ab5f3576	NESTED_IN_PREV
query	chr4H	541892382	542029979	f92a5452bc7319080e724ac6d02e402e	541917413	541918380	6ab312e4d3e0c389ca8ed1ea2a9578b2	NESTED_IN_PREV
query	chr4H	542035162	542400163	e37d92357603704025b297f9d8cbb7a5	542036028	542036805	7810013071b3dafb36abe0d3a3056513	NESTED_IN_PREV
query	chr4H	542056155	542133560	e79ae1ced814793e69997b760eb8f27d	542089141	542090015	5c07f92542296dcc6be076b5f54d9249	NESTED_IN_PREV
query	chr4H	542402787	542639175	1aaf9a440374ee63e03d3e79a38117b2	542470704	542473321	50f35d3d243626f4d91538d490122c4f	NESTED_IN_PREV
query	chr4H	542632171	542641191	c5fa0bf71d85b7d7824512a20e107ba1	542640114	542666029	4a962b516d452a56465bd15f54d582a8	PARTIAL
query	chr4H	543166999	543275962	1922112d309873ba4e2cc3268ac410ab	543177011	543178207	a4680cb33c70c7ef0d357ef9f7be8d7a	NESTED_IN_PREV
query	chr4H	543277840	543423686	d766175a804ac0c21fce15c2ee992dca	543336156	543337448	210a3f29475f547ee9457c8684f793b8	NESTED_IN_PREV
query	chr4H	543341544	543544534	46d314b612e83091a5d156814f6c869a	543429678	543586851	cc8bb037c7228eefbf95029044c960a1	PARTIAL
query	chr4H	543429678	543586851	cc8bb037c7228eefbf95029044c960a1	543544535	543545283	9a5c833a530fd828d591c458f708e8cb	NESTED_IN_PREV
query	chr4H	543545284	543594796	de0f74b8e7986f150d3b46e4030598e9	543588416	543942599	3f2fedcc0c553940c1f6119c7649e537	PARTIAL
query	chr4H	543588416	543942599	3f2fedcc0c553940c1f6119c7649e537	543594796	543771640	bc6982d0e70183e93a26ccd58f0c4d91	NESTED_IN_PREV
